user_id,sub_id,cost,start_date,recurring_length,alert_id,sort_group,user_notes,cancelled,rating
2640,39,13,2021-7-20,monthly,1,food,This is a note for user 2640 subscription 2.,False,2
2640,11,3,2021-3-11,monthly,1,music,This is a note for user 2640 subscription 3.,False,4
2640,13,16,2021-7-26,monthly,1,music,This is a note for user 2640 subscription 4.,False,2
2640,14,13,2021-12-18,monthly,1,music,This is a note for user 2640 subscription 5.,False,4
2640,15,10,2021-6-26,monthly,1,music,This is a note for user 2640 subscription 6.,False,4
2640,19,2,2021-3-20,monthly,1,music,This is a note for user 2640 subscription 7.,False,3
2640,29,18,2021-10-18,monthly,1,games,This is a note for user 2640 subscription 8.,False,3
2641,1,19,2021-11-8,monthly,1,tv and movies,This is a note for user 2641 subscription 1.,False,4
2641,36,4,2021-12-7,monthly,1,food,This is a note for user 2641 subscription 2.,False,2
2641,38,11,2021-6-6,monthly,1,food,This is a note for user 2641 subscription 3.,False,3
2641,39,8,2021-11-11,monthly,1,food,This is a note for user 2641 subscription 4.,False,5
2641,40,1,2021-2-5,monthly,1,food,This is a note for user 2641 subscription 5.,False,4
2641,10,7,2021-12-18,monthly,1,tv and movies,This is a note for user 2641 subscription 6.,False,2
2641,28,13,2021-11-4,monthly,1,games,This is a note for user 2641 subscription 7.,False,5
2641,31,13,2021-4-13,monthly,1,books,This is a note for user 2641 subscription 8.,False,1
2642,32,5,2021-12-20,monthly,1,books,This is a note for user 2642 subscription 1.,False,3
2642,33,20,2021-2-13,monthly,1,books,This is a note for user 2642 subscription 2.,False,4
2642,34,8,2021-3-25,monthly,1,books,This is a note for user 2642 subscription 3.,False,4
2642,35,13,2021-7-18,monthly,1,books,This is a note for user 2642 subscription 4.,False,5
2642,8,15,2021-11-3,monthly,1,tv and movies,This is a note for user 2642 subscription 5.,False,4
2642,9,18,2021-3-5,monthly,1,tv and movies,This is a note for user 2642 subscription 6.,False,1
2642,11,4,2021-3-23,monthly,1,music,This is a note for user 2642 subscription 7.,False,4
2643,5,8,2021-2-23,monthly,1,tv and movies,This is a note for user 2643 subscription 1.,False,5
2643,37,15,2021-7-25,monthly,1,food,This is a note for user 2643 subscription 2.,False,5
2643,40,1,2021-6-16,monthly,1,food,This is a note for user 2643 subscription 3.,False,4
2643,13,9,2021-12-22,monthly,1,music,This is a note for user 2643 subscription 4.,False,4
2643,15,17,2021-3-12,monthly,1,music,This is a note for user 2643 subscription 5.,False,2
2643,20,5,2021-8-1,monthly,1,music,This is a note for user 2643 subscription 6.,False,5
2643,28,3,2021-7-17,monthly,1,games,This is a note for user 2643 subscription 7.,False,5
2644,11,4,2021-11-2,monthly,1,music,This is a note for user 2644 subscription 1.,False,1
2644,16,2,2021-10-24,monthly,1,music,This is a note for user 2644 subscription 2.,False,2
2644,34,9,2021-10-2,monthly,1,books,This is a note for user 2644 subscription 3.,False,4
2644,19,5,2021-6-27,monthly,1,music,This is a note for user 2644 subscription 4.,False,3
2645,33,15,2021-7-10,monthly,1,books,This is a note for user 2645 subscription 1.,False,3
2645,34,14,2021-4-26,monthly,1,books,This is a note for user 2645 subscription 2.,False,4
2645,37,19,2021-10-8,monthly,1,food,This is a note for user 2645 subscription 3.,False,3
2645,38,3,2021-12-13,monthly,1,food,This is a note for user 2645 subscription 4.,False,2
2645,7,17,2021-8-27,monthly,1,tv and movies,This is a note for user 2645 subscription 5.,False,3
2645,40,18,2021-7-1,monthly,1,food,This is a note for user 2645 subscription 6.,False,3
2645,12,13,2021-10-16,monthly,1,music,This is a note for user 2645 subscription 7.,False,4
2646,1,6,2021-3-19,monthly,1,tv and movies,This is a note for user 2646 subscription 1.,False,4
2646,11,1,2021-4-4,monthly,1,music,This is a note for user 2646 subscription 2.,False,2
2646,15,4,2021-8-21,monthly,1,music,This is a note for user 2646 subscription 3.,False,5
2646,16,7,2021-8-22,monthly,1,music,This is a note for user 2646 subscription 4.,False,3
2646,21,17,2021-8-1,monthly,1,games,This is a note for user 2646 subscription 5.,False,4
2646,29,7,2021-4-12,monthly,1,games,This is a note for user 2646 subscription 6.,False,4
2647,31,1,2021-6-25,monthly,1,books,This is a note for user 2647 subscription 1.,False,5
2648,35,9,2021-6-18,monthly,1,books,This is a note for user 2648 subscription 1.,False,3
2648,39,19,2021-9-27,monthly,1,food,This is a note for user 2648 subscription 2.,False,4
2648,11,19,2021-11-4,monthly,1,music,This is a note for user 2648 subscription 3.,False,2
2648,13,9,2021-8-13,monthly,1,music,This is a note for user 2648 subscription 4.,False,1
2648,18,8,2021-2-4,monthly,1,music,This is a note for user 2648 subscription 5.,False,5
2649,5,8,2021-4-19,monthly,1,tv and movies,This is a note for user 2649 subscription 1.,False,2
2649,6,20,2021-1-3,monthly,1,tv and movies,This is a note for user 2649 subscription 2.,False,1
2649,12,9,2021-7-1,monthly,1,music,This is a note for user 2649 subscription 3.,False,5
2649,15,17,2021-7-23,monthly,1,music,This is a note for user 2649 subscription 4.,False,3
2649,29,18,2021-8-10,monthly,1,games,This is a note for user 2649 subscription 5.,False,4
2650,2,8,2021-1-28,monthly,1,tv and movies,This is a note for user 2650 subscription 1.,False,3
2650,3,9,2021-4-15,monthly,1,tv and movies,This is a note for user 2650 subscription 2.,False,3
2650,37,9,2021-9-3,monthly,1,food,This is a note for user 2650 subscription 3.,False,4
2650,6,8,2021-7-24,monthly,1,tv and movies,This is a note for user 2650 subscription 4.,False,5
2650,7,16,2021-9-24,monthly,1,tv and movies,This is a note for user 2650 subscription 5.,False,5
2650,24,7,2021-10-6,monthly,1,games,This is a note for user 2650 subscription 6.,False,3
2650,30,7,2021-3-15,monthly,1,games,This is a note for user 2650 subscription 7.,False,5
2651,16,20,2021-5-24,monthly,1,music,This is a note for user 2651 subscription 1.,False,4
2651,33,3,2021-1-13,monthly,1,books,This is a note for user 2651 subscription 2.,False,5
2651,12,7,2021-7-27,monthly,1,music,This is a note for user 2651 subscription 3.,False,5
2651,20,10,2021-7-19,monthly,1,music,This is a note for user 2651 subscription 4.,False,5
2652,8,6,2021-10-16,monthly,1,tv and movies,This is a note for user 2652 subscription 1.,False,5
2652,26,20,2021-8-26,monthly,1,games,This is a note for user 2652 subscription 2.,False,3
2653,12,17,2021-2-1,monthly,1,music,This is a note for user 2653 subscription 1.,False,4
2653,19,18,2021-1-26,monthly,1,music,This is a note for user 2653 subscription 2.,False,3
2653,24,1,2021-8-6,monthly,1,games,This is a note for user 2653 subscription 3.,False,3
2653,25,5,2021-10-21,monthly,1,games,This is a note for user 2653 subscription 4.,False,5
2653,26,9,2021-8-17,monthly,1,games,This is a note for user 2653 subscription 5.,False,1
2653,28,4,2021-8-13,monthly,1,games,This is a note for user 2653 subscription 6.,False,3
2653,29,9,2021-7-1,monthly,1,games,This is a note for user 2653 subscription 7.,False,3
2653,30,18,2021-8-7,monthly,1,games,This is a note for user 2653 subscription 8.,False,3
2654,2,15,2021-12-26,monthly,1,tv and movies,This is a note for user 2654 subscription 1.,False,3
2654,3,3,2021-11-10,monthly,1,tv and movies,This is a note for user 2654 subscription 2.,False,5
2654,38,12,2021-6-8,monthly,1,food,This is a note for user 2654 subscription 3.,False,4
2654,6,14,2021-5-7,monthly,1,tv and movies,This is a note for user 2654 subscription 4.,False,5
2654,9,8,2021-10-11,monthly,1,tv and movies,This is a note for user 2654 subscription 5.,False,5
2654,16,17,2021-10-28,monthly,1,music,This is a note for user 2654 subscription 6.,False,1
2654,28,8,2021-2-10,monthly,1,games,This is a note for user 2654 subscription 7.,False,2
2655,24,12,2021-9-2,monthly,1,games,This is a note for user 2655 subscription 1.,False,5
2655,36,14,2021-4-10,monthly,1,food,This is a note for user 2655 subscription 2.,False,5
2656,33,1,2021-10-25,monthly,1,books,This is a note for user 2656 subscription 1.,False,4
2656,35,11,2021-4-4,monthly,1,books,This is a note for user 2656 subscription 2.,False,4
2656,39,9,2021-1-22,monthly,1,food,This is a note for user 2656 subscription 3.,False,4
2656,11,6,2021-4-28,monthly,1,music,This is a note for user 2656 subscription 4.,False,3
2656,30,13,2021-11-11,monthly,1,games,This is a note for user 2656 subscription 5.,False,4
2656,31,7,2021-10-3,monthly,1,books,This is a note for user 2656 subscription 6.,False,4
2657,27,8,2021-12-22,monthly,1,games,This is a note for user 2657 subscription 1.,False,4
2657,29,12,2021-1-12,monthly,1,games,This is a note for user 2657 subscription 2.,False,3
2657,22,8,2021-11-12,monthly,1,games,This is a note for user 2657 subscription 3.,False,3
2657,14,10,2021-11-16,monthly,1,music,This is a note for user 2657 subscription 4.,False,1
2658,1,9,2021-7-10,monthly,1,tv and movies,This is a note for user 2658 subscription 1.,False,3
2658,5,6,2021-12-14,monthly,1,tv and movies,This is a note for user 2658 subscription 2.,False,3
2658,7,18,2021-2-18,monthly,1,tv and movies,This is a note for user 2658 subscription 3.,False,4
2658,40,13,2021-10-23,monthly,1,food,This is a note for user 2658 subscription 4.,False,4
2658,9,5,2021-3-12,monthly,1,tv and movies,This is a note for user 2658 subscription 5.,False,4
2658,13,3,2021-10-12,monthly,1,music,This is a note for user 2658 subscription 6.,False,5
2658,20,17,2021-8-19,monthly,1,music,This is a note for user 2658 subscription 7.,False,1
2659,16,4,2021-11-14,monthly,1,music,This is a note for user 2659 subscription 1.,False,5
2659,18,9,2021-7-24,monthly,1,music,This is a note for user 2659 subscription 2.,False,5
2659,12,4,2021-6-6,monthly,1,music,This is a note for user 2659 subscription 3.,False,4
2660,36,19,2021-4-19,monthly,1,food,This is a note for user 2660 subscription 1.,False,4
2660,5,5,2021-9-11,monthly,1,tv and movies,This is a note for user 2660 subscription 2.,False,3
2660,8,2,2021-9-3,monthly,1,tv and movies,This is a note for user 2660 subscription 3.,False,2
2660,10,18,2021-11-16,monthly,1,tv and movies,This is a note for user 2660 subscription 4.,False,5
2660,20,11,2021-1-10,monthly,1,music,This is a note for user 2660 subscription 5.,False,4
2660,22,10,2021-11-19,monthly,1,games,This is a note for user 2660 subscription 6.,False,4
2660,26,11,2021-9-16,monthly,1,games,This is a note for user 2660 subscription 7.,False,4
2661,4,16,2021-9-7,monthly,1,tv and movies,This is a note for user 2661 subscription 1.,False,4
2661,39,10,2021-1-8,monthly,1,food,This is a note for user 2661 subscription 2.,False,5
2661,10,4,2021-9-26,monthly,1,tv and movies,This is a note for user 2661 subscription 3.,False,2
2661,22,1,2021-2-17,monthly,1,games,This is a note for user 2661 subscription 4.,False,3
2661,27,14,2021-6-7,monthly,1,games,This is a note for user 2661 subscription 5.,False,2
2662,25,9,2021-5-2,monthly,1,games,This is a note for user 2662 subscription 1.,False,5
2662,20,5,2021-8-21,monthly,1,music,This is a note for user 2662 subscription 2.,False,4
2663,1,17,2021-12-23,monthly,1,tv and movies,This is a note for user 2663 subscription 1.,False,3
2663,34,9,2021-9-10,monthly,1,books,This is a note for user 2663 subscription 2.,False,5
2663,3,8,2021-9-27,monthly,1,tv and movies,This is a note for user 2663 subscription 3.,False,5
2664,8,9,2021-11-19,monthly,1,tv and movies,This is a note for user 2664 subscription 1.,False,2
2664,4,17,2021-2-9,monthly,1,tv and movies,This is a note for user 2664 subscription 2.,False,5
2665,39,15,2021-11-15,monthly,1,food,This is a note for user 2665 subscription 1.,False,5
2665,40,3,2021-11-7,monthly,1,food,This is a note for user 2665 subscription 2.,False,3
2665,11,9,2021-6-8,monthly,1,music,This is a note for user 2665 subscription 3.,False,1
2665,12,3,2021-10-22,monthly,1,music,This is a note for user 2665 subscription 4.,False,5
2665,15,8,2021-9-19,monthly,1,music,This is a note for user 2665 subscription 5.,False,4
2665,24,10,2021-6-1,monthly,1,games,This is a note for user 2665 subscription 6.,False,3
2665,31,20,2021-3-6,monthly,1,books,This is a note for user 2665 subscription 7.,False,4
2666,2,20,2021-9-12,monthly,1,tv and movies,This is a note for user 2666 subscription 1.,False,3
2666,5,20,2021-11-4,monthly,1,tv and movies,This is a note for user 2666 subscription 2.,False,3
2667,32,14,2021-1-1,monthly,1,books,This is a note for user 2667 subscription 1.,False,3
2667,34,10,2021-5-2,monthly,1,books,This is a note for user 2667 subscription 2.,False,2
2667,35,12,2021-4-2,monthly,1,books,This is a note for user 2667 subscription 3.,False,2
2667,4,2,2021-2-12,monthly,1,tv and movies,This is a note for user 2667 subscription 4.,False,4
2667,11,5,2021-5-11,monthly,1,music,This is a note for user 2667 subscription 5.,False,5
2667,20,5,2021-4-22,monthly,1,music,This is a note for user 2667 subscription 6.,False,5
2667,25,4,2021-3-4,monthly,1,games,This is a note for user 2667 subscription 7.,False,5
2668,3,7,2021-5-22,monthly,1,tv and movies,This is a note for user 2668 subscription 1.,False,4
2668,11,10,2021-2-8,monthly,1,music,This is a note for user 2668 subscription 2.,False,5
2668,12,2,2021-10-21,monthly,1,music,This is a note for user 2668 subscription 3.,False,4
2668,14,12,2021-11-7,monthly,1,music,This is a note for user 2668 subscription 4.,False,3
2668,15,20,2021-1-20,monthly,1,music,This is a note for user 2668 subscription 5.,False,4
2668,26,12,2021-3-7,monthly,1,games,This is a note for user 2668 subscription 6.,False,4
2668,27,2,2021-8-6,monthly,1,games,This is a note for user 2668 subscription 7.,False,3
2668,31,8,2021-8-2,monthly,1,books,This is a note for user 2668 subscription 8.,False,5
2669,25,10,2021-5-2,monthly,1,games,This is a note for user 2669 subscription 1.,False,3
2669,4,10,2021-8-19,monthly,1,tv and movies,This is a note for user 2669 subscription 2.,False,4
2669,36,4,2021-2-13,monthly,1,food,This is a note for user 2669 subscription 3.,False,3
2670,22,2,2021-8-20,monthly,1,games,This is a note for user 2670 subscription 1.,False,5
2671,32,1,2021-8-8,monthly,1,books,This is a note for user 2671 subscription 1.,False,5
2671,37,3,2021-4-7,monthly,1,food,This is a note for user 2671 subscription 2.,False,3
2671,38,3,2021-9-23,monthly,1,food,This is a note for user 2671 subscription 3.,False,4
2671,40,1,2021-10-2,monthly,1,food,This is a note for user 2671 subscription 4.,False,1
2671,21,3,2021-4-5,monthly,1,games,This is a note for user 2671 subscription 5.,False,4
2671,27,16,2021-6-26,monthly,1,games,This is a note for user 2671 subscription 6.,False,5
2672,8,18,2021-5-3,monthly,1,tv and movies,This is a note for user 2672 subscription 1.,False,3
2672,13,14,2021-11-6,monthly,1,music,This is a note for user 2672 subscription 2.,False,5
2672,29,5,2021-7-26,monthly,1,games,This is a note for user 2672 subscription 3.,False,5
2672,5,20,2021-9-3,monthly,1,tv and movies,This is a note for user 2672 subscription 4.,False,3
2673,40,20,2021-5-24,monthly,1,food,This is a note for user 2673 subscription 1.,False,4
2673,26,11,2021-12-8,monthly,1,games,This is a note for user 2673 subscription 2.,False,3
2673,14,20,2021-5-20,monthly,1,music,This is a note for user 2673 subscription 3.,False,3
2674,33,7,2021-12-25,monthly,1,books,This is a note for user 2674 subscription 1.,False,4
2674,34,2,2021-9-24,monthly,1,books,This is a note for user 2674 subscription 2.,False,5
2674,4,8,2021-5-9,monthly,1,tv and movies,This is a note for user 2674 subscription 3.,False,4
2674,8,20,2021-5-7,monthly,1,tv and movies,This is a note for user 2674 subscription 4.,False,2
2674,26,19,2021-3-4,monthly,1,games,This is a note for user 2674 subscription 5.,False,5
2674,31,12,2021-4-22,monthly,1,books,This is a note for user 2674 subscription 6.,False,4
2675,5,14,2021-11-14,monthly,1,tv and movies,This is a note for user 2675 subscription 1.,False,5
2675,38,18,2021-6-15,monthly,1,food,This is a note for user 2675 subscription 2.,False,4
2675,7,11,2021-12-17,monthly,1,tv and movies,This is a note for user 2675 subscription 3.,False,4
2675,6,12,2021-1-5,monthly,1,tv and movies,This is a note for user 2675 subscription 4.,False,4
2675,9,1,2021-6-20,monthly,1,tv and movies,This is a note for user 2675 subscription 5.,False,4
